Ticker,Name,RTG_SP_LT_LC_ISSUER_CREDIT,IsJunk,intexp,netinc,eps,ncfdebt,ncf,assets,cashneq,receivables,payables,liabilities,equity,debt,ebit,ebitda,marketcap,ev,roe,roa,fcf,roic,gp,opinc,grossmargin,netmargin,evebitda,evebit,de,divyield,fcfps
CNX,CNX Resources Corp,B+,1,151379000,-80730000,-0.42,363725000,-915000,9060806000.0,16283000.0,147159000.0,202553000.0,4098497000.0,4160546000.0,3098777000.0,98385000,606848000,1651292746.0,4490220746.0,-0.019,-0.009,-212039000,0.009,1408453000,183114000,0.733,-0.042,7.399,46.0,0.985,0.0,-1.136
RSG,Republic Services Inc,BBB+,0,392000000,1073300000,3.34,309700000,44100000,22683800000.0,47100000.0,1125900000.0,777900000.0,14562900000.0,8118200000.0,8688500000.0,1687300000,2809700000,28604941433.0,37167941433.0,0.134,0.048,1166700000,0.107,4001000000,1793600000,0.388,0.104,13.228,22.0,1.794,0.017,3.633
EBAY,eBay Inc,BBB+,0,0,1786000000,2.1,-1550000000,-1223000000,18174000000.0,901000000.0,555000000.0,229000000.0,15304000000.0,2870000000.0,8219000000.0,2201000000,2882000000,29376389700.0,36729389700.0,0.462,0.089,2560000000,0.12,8292000000,2321000000,0.768,0.165,12.744,17.0,5.332,0.016,3.015
DAR,Darling Ingredients Inc,BB+,1,78674000,312600000,1.9,-17632000,-34324000,5345258000.0,73045000.0,406338000.0,239252000.0,2701908000.0,2565819000.0,1778654000.0,450741000,776251000,4583907944.0,6254504944.0,0.132,0.062,21358000,0.102,774820000,475821000,0.23,0.093,8.057,14.0,1.053,0.0,0.13
GS,Goldman Sachs Group Inc/The,BBB+,0,0,8466000000,21.18,-24008000000,2999000000,992968000000.0,133546000000.0,74605000000.0,174817000000.0,902703000000.0,90265000000.0,516216000000.0,10583000000,12287000000,81415234257.0,512372234257.0,0.087,0.008,22057000000,0.008,36546000000,11648000000,1.0,0.216,41.7,48.0,10.001,0.018,59.357
SRE,Sempra Energy,BBB+,0,1077000000,2198000000,7.4,1285000000,-29000000,65665000000.0,142000000.0,2490000000.0,2128000000.0,43860000000.0,19929000000.0,25816000000.0,3590000000,5159000000,42701596385.0,68770596385.0,0.112,0.032,-620000000,0.046,4692000000,2647000000,0.433,0.19,13.33,19.0,2.201,0.026,-2.231
MCO,Moody's Corp,BBB+,0,208000000,1422000000,7.51,-147000000,147000000,10265000000.0,1832000000.0,1419000000.0,773000000.0,9428000000.0,612000000.0,6155000000.0,2011000000,2211000000,44823008000.0,49467508000.0,3.645,0.146,1606000000,0.278,4829000000,1998000000,1.0,0.294,22.373,25.0,15.405,0.008,8.484
EXP,Eagle Materials Inc,BBB- *-,0,38421000,70894000,1.69,873620000,110047000,2961020000.0,118648000.0,145808000.0,84183000.0,1993177000.0,967843000.0,1614139000.0,84145000,197663000,2432840727.0,3299719727.0,0.072,0.029,267582000,0.028,331262000,41585000,0.228,0.049,16.694,39.0,2.059,0.007,6.368
BKNG,Booking Holdings Inc,A-,0,266000000,4865000000,112.93,-25000000,3687000000,21402000000.0,6312000000.0,1680000000.0,1239000000.0,15469000000.0,5933000000.0,9090000000.0,6224000000,6865000000,85960306761.0,88454306761.0,0.807,0.224,4497000000,0.414,15066000000,5345000000,1.0,0.323,12.885,14.0,2.607,0.0,104.382
HIW,Highwoods Properties Inc,BBB,0,81648000,136918000,1.3,460114000,4599000,5138244000.0,14742000.0,258022000.0,286911000.0,2830621000.0,2019181000.0,2543710000.0,218566000,473070000,5074096835.0,7273298835.0,0.066,0.028,190432000,0.031,487468000,222565000,0.662,0.183,15.375,33.0,1.402,0.039,1.837
QEP,QEP Resources Inc,B,1,123400000,-97300000,-0.41,-494100000,168300000,5477800000.0,166300000.0,108400000.0,227200000.0,2817200000.0,2660600000.0,2096700000.0,-16900000,523100000,1070063010.0,3123163010.0,-0.036,-0.018,700000,-0.002,854500000,157500000,0.708,-0.081,5.97,-185.0,1.059,0.009,0.003
SLM,SLM Corp,BB+,1,0,578276000,1.31,350816000,3038865000,32686479000.0,5720760000.0,0.0,0.0,29374643000.0,3311836000.0,4643267000.0,743740000,758409000,3761525131.0,4666759131.0,0.178,0.019,-15641000,0.024,1317993000,743740000,1.0,0.426,6.153,6.0,8.87,0.013,-0.037
DVN,Devon Energy Corp,BBB-,0,250000000,-355000000,-0.89,-162,-602,13717000000.0,1844000000.0,832000000.0,1158000000.0,7797000000.0,5802000000.0,4538000000.0,-135000000,-134998503,9975077000.0,12859077000.0,-0.052,-0.023,520,-0.009,2211000000,141000000,0.355,-0.057,-95.253,-95.0,1.344,0.013,0.0
GOOGL,Alphabet Inc,AA+,0,0,34343000000,49.59,-268000000,1797000000,275909000000.0,18498000000.0,25326000000.0,5561000000.0,74467000000.0,201442000000.0,14768000000.0,39625000000,51406000000,923760472316.0,921476472316.0,0.178,0.132,30972000000,0.202,89961000000,34231000000,0.556,0.212,17.925,23.0,0.37,0.0,44.907
ESS,Essex Property Trust Inc,BBB+,0,217339000,439286000,6.67,72268000,-70301000,12705405000.0,81094000.0,0.0,206929000.0,6264491000.0,6220427000.0,5885613000.0,656625000,1140375000,19881325821.0,25915235821.0,0.071,0.034,455036000,0.035,1029561000,481112000,0.705,0.301,22.725,39.0,1.007,0.026,6.911
NFLX,Netflix Inc,BB,1,626023000,1866916000,4.26,4433172000,1231745000,33975712000.0,5018437000.0,0.0,5087908000.0,26393555000.0,7582157000.0,14759260000.0,2688254000,12008080000,141804969582.0,149795697582.0,0.284,0.061,-3140357000,0.298,7716234000,2604254000,0.383,0.093,12.475,56.0,3.481,0.0,-7.173
GEO,GEO Group Inc/The,BB-,1,151024000,166603000,1.4,-15719000,-17000000,4317534000.0,95804000.0,802828000.0,99232000.0,3321486000.0,996830000.0,2868194000.0,334275000,465100000,2014385723.0,4710733723.0,0.164,0.039,221313000,0.06,617164000,300413000,0.249,0.067,10.128,14.0,3.332,0.116,1.858
A,Agilent Technologies Inc,BBB+,0,74000000,1071000000,3.41,596000000,-866000000,9452000000.0,1382000000.0,930000000.0,354000000.0,4704000000.0,4748000000.0,2407000000.0,993000000,1231000000,23442176609.0,23475176609.0,0.218,0.119,866000000,0.266,2805000000,941000000,0.543,0.207,19.07,24.0,0.991,0.009,2.758
MATW,Matthews International Corp,BB,1,34885000,-87155000,-2.79,-126283000,6032000,2072633000.0,41334000.0,295185000.0,82921000.0,1461200000.0,610807000.0,834534000.0,-70955000,48103000,699083321.0,1517063321.0,-0.139,-0.04,146222000,-0.045,497769000,-64193000,0.332,-0.058,31.538,-21.0,2.392,0.038,4.677
ANTM,Anthem Inc,A,0,746000000,4807000000,18.81,439000000,1003000000,77453000000.0,4937000000.0,10391000000.0,13040000000.0,45725000000.0,31728000000.0,20085000000.0,6731000000,7864000000,76583843405.0,92623843405.0,0.155,0.063,4984000000,0.171,20435000000,6733000000,0.196,0.046,11.778,14.0,1.441,0.011,19.656
OGS,ONE Gas Inc,A,0,62681000,186749000,3.53,217000000,-3470000,5708300000.0,17853000.0,260012000.0,120490000.0,3578910000.0,2129390000.0,1802564000.0,352259000,532654000,4934645349.0,6603020349.0,0.088,0.034,-106977000,0.056,964756000,355235000,0.584,0.113,12.396,19.0,1.681,0.021,-2.022
CME,CME Group Inc,AA-,0,178000000,2116500000,5.93,-661700000,179400000,75215300000.0,1551400000.0,491800000.0,61900000.0,49056000000.0,26128900000.0,40819000000.0,2868300000,3341600000,71930387521.0,115753987521.0,0.08,0.029,2427200000,0.067,4868000000,2587800000,1.0,0.435,34.64,40.0,1.877,0.027,6.796
CLI,Mack-Cali Realty Corp,B+,1,90569000,111861000,0.95,246672000,-8388000,5292798000.0,41166000.0,102878000.0,209510000.0,3089941000.0,1493699000.0,2808518000.0,202430000,403107000,2094478377.0,5191634377.0,0.07,0.021,-268398000,0.025,201236000,-20759000,0.573,0.319,12.879,26.0,2.069,0.035,-2.964
JNPR,Juniper Networks Inc,BBB,0,0,345000000,1.01,-469400000,-1229300000,8837700000.0,1215800000.0,879700000.0,219500000.0,4227100000.0,4610600000.0,1842000000.0,414400000,624700000,8243834642.0,8890134642.0,0.074,0.039,419300000,0.096,2616800000,442200000,0.589,0.078,14.231,21.0,0.917,0.031,1.222
BLK,BlackRock Inc,AA-,0,203000000,4476000000,28.69,103000000,-1659000000,168622000000.0,4829000000.0,3179000000.0,1167000000.0,133693000000.0,33547000000.0,4955000000.0,5940000000,6345000000,77602153906.0,79113153906.0,0.139,0.027,2630000000,0.044,11876000000,5551000000,0.817,0.308,12.469,13.0,3.985,0.026,16.857
DTE,DTE Energy Co,BBB+,0,641000000,1169000000,6.32,1904000000,17000000,41882000000.0,93000000.0,1642000000.0,1076000000.0,30046000000.0,11672000000.0,17610000000.0,1962000000,3225000000,23817704754.0,39668704754.0,0.108,0.03,-348000000,0.042,3399000000,1707000000,0.268,0.092,12.3,20.0,2.574,0.03,-1.881
O,Realty Income Corp,A-,0,290991000,436482000,1.38,1249076000,49934000,18554796000.0,54011000.0,181969000.0,253767000.0,8750638000.0,9774456000.0,7901547000.0,733631000,1327592000,23997424732.0,30798749732.0,0.049,0.026,-2418269000,0.032,1403006000,732372000,0.941,0.293,23.199,42.0,0.895,0.037,-7.657
NDAQ,Nasdaq Inc,BBB,0,124000000,774000000,4.69,-430000000,-224000000,13924000000.0,362000000.0,422000000.0,280000000.0,8285000000.0,5639000000.0,3718000000.0,1143000000,1333000000,17555303462.0,21027303462.0,0.141,0.056,836000000,0.275,2535000000,1017000000,0.595,0.182,15.774,18.0,1.469,0.017,5.1
PM,Philip Morris International Inc,A,0,570000000,7185000000,4.61,-543000000,245000000,42875000000.0,6861000000.0,3717000000.0,2299000000.0,52474000000.0,-11577000000.0,31045000000.0,10048000000,11012000000,132389371501.0,157698371501.0,-0.628,0.177,9238000000,0.252,19292000000,10531000000,0.248,0.092,14.321,16.0,-4.533,0.054,5.937
CRM,salesforce.com Inc,A,0,0,126000000,0.15,-676000000,1476000000,55126000000.0,4145000000.0,6174000000.0,3433000000.0,21241000000.0,33885000000.0,5868000000.0,706000000,2841000000,161708970000.0,163934970000.0,0.005,0.003,3688000000,0.068,12863000000,297000000,0.752,0.007,57.703,232.0,0.627,0.0,4.449
CI,Cigna Corp,A-,0,1682000000,5104000000,13.58,-5175000000,1556000000,155774000000.0,4619000000.0,15816000000.0,15544000000.0,110395000000.0,45338000000.0,37407000000.0,8236000000,11887000000,76361754116.0,110537754116.0,0.116,0.033,8435000000,0.113,25079000000,8077000000,0.163,0.033,9.299,13.0,2.435,0.0,22.588
MET,MetLife Inc,A-,0,0,5899000000,6.1,409000000,777000000,740463000000.0,16598000000.0,20443000000.0,26745000000.0,674081000000.0,66144000000.0,17844000000.0,6785000000,7415000000,46873605169.0,45168605169.0,0.089,0.008,13786000000,0.009,20484000000,6795000000,0.294,0.082,6.092,7.0,10.191,0.034,14.991
SLGN,Silgan Holdings Inc,BB+,1,107350000,193814000,1.75,-67081000,131005000,4931059000.0,203824000.0,504986000.0,727053000.0,3907737000.0,1023322000.0,2244421000.0,359486000,565969000,3442678950.0,5976674950.0,0.203,0.039,276411000,0.079,713744000,341690000,0.159,0.043,10.56,17.0,3.819,0.014,2.495
TPR,Tapestry Inc,BBB-,0,60100000,-652100000,-2.34,699200000,457100000,7924200000.0,1426300000.0,193300000.0,130800000.0,5647800000.0,2276400000.0,4488000000.0,-564100000,-315800000,3465036037.0,6571836037.0,-0.232,-0.079,201600000,-0.08,3239300000,-550800000,0.653,-0.131,-20.81,-12.0,2.481,0.081,0.724
BRKS,Brooks Automation Inc,BB-,1,2944000,64853000,0.88,-2105000,-2645000,1559125000.0,295649000.0,188291000.0,61758000.0,345511000.0,1213614000.0,82270000.0,77734000,143230000,3412148980.0,3235186980.0,0.055,0.043,-2058000,0.211,380024000,78458000,0.424,0.072,22.587,42.0,0.285,0.009,-0.028
FLR,Fluor Corp,BBB-,0,74104000,-1522164000,-10.87,0,232453000,7966658000.0,1997199000.0,1217464000.0,1546840000.0,6382566000.0,1487752000.0,1690467000.0,-1007078000,-836597000,2646492672.0,2523533672.0,-0.727,-0.18,104153000,-0.255,-427381000,-1256968000,-0.03,-0.106,-3.016,-3.0,4.29,0.039,0.743
ACIW,ACI Worldwide Inc,BB,1,64033000,67062000,0.58,690250000,-27104000,3257534000.0,121398000.0,572238000.0,37010000.0,2127566000.0,1129968000.0,1419921000.0,136243000,274746000,4379454666.0,5713828666.0,0.063,0.022,114550000,0.075,640841000,123756000,0.509,0.053,20.797,42.0,1.883,0.0,0.986
RCII,Rent-A-Center Inc/TX,BB-,1,31031000,173546000,3.19,-311694000,-84897000,1582798000.0,70494000.0,84123000.0,168120000.0,1123835000.0,458963000.0,515954000.0,254814000,935482000,1579117934.0,2028951934.0,0.44,0.107,194259000,0.125,1644071000,253859000,0.616,0.065,2.169,8.0,2.449,0.009,3.548
EW,Edwards Lifesciences Corp,BBB,0,20700000,1046900000,1.677,-10000000,465000000,6488100000.0,1179100000.0,599100000.0,876900000.0,2339800000.0,4148300000.0,678800000.0,1187200000,1301800000,48657089996.0,48141189996.0,0.281,0.178,925000000,0.357,3233600000,1140700000,0.744,0.241,36.98,41.0,0.564,0.0,1.48
BJ,BJ's Wholesale Club Holdings Inc,BB-,1,108230000,187176000,1.37,-122260000,3058000,5269780000.0,30204000.0,206353000.0,786412000.0,5324124000.0,-54344000.0,3791226000.0,351618000,508618000,2816708539.0,6678225539.0,-1.587,0.035,158242000,0.056,2426781000,352199000,0.184,0.014,13.13,19.0,-97.971,0.0,1.162
AMP,Ameriprise Financial Inc,A-,0,883000000,1893000000,14.12,100000000,330000000,151828000000.0,6213000000.0,7210000000.0,1884000000.0,146099000000.0,5729000000.0,4926000000.0,3115000000,3298000000,21104950383.0,18510950383.0,0.321,0.013,2198000000,0.021,10391000000,3115000000,0.801,0.146,5.613,6.0,25.502,0.023,17.349
FTI,TechnipFMC PLC,BBB+,0,567800000,-2415200000,-5.39,103900000,-349800000,23518800000.0,5190200000.0,3807100000.0,2659800000.0,15789600000.0,7659300000.0,5432200000.0,-1571100000,-1061500000,9585068604.0,9956568604.0,-0.251,-0.097,394100000,-0.218,2458400000,-1526700000,0.183,-0.18,-9.38,-6.0,2.061,0.024,0.88
ZBH,Zimmer Biomet Holdings Inc,BBB,0,226900000,1131600000,5.52,-728300000,75100000,24638700000.0,617900000.0,1363900000.0,400900000.0,12245900000.0,12388100000.0,8221400000.0,1132800000,2138900000,30786835304.0,38620235304.0,0.095,0.046,865200000,0.094,5729600000,1137500000,0.718,0.142,18.056,34.0,0.989,0.006,4.218
WAB,Westinghouse Air Brake Technologies Corp,BBB-,0,219100000,326700000,1.91,558800000,-1738100000,18944200000.0,604200000.0,1663900000.0,1157500000.0,8950600000.0,9956500000.0,4429300000.0,666100000,985300000,14912897100.0,19070797100.0,0.033,0.017,834100000,0.09,2278000000,663100000,0.278,0.04,19.355,29.0,0.899,0.006,4.892
MA,Mastercard Inc,A+,0,224000000,8118000000,7.98,2224000000,632000000,29236000000.0,8358000000.0,2514000000.0,489000000.0,23245000000.0,5893000000.0,8527000000.0,9955000000,10477000000,301236610093.0,302697610093.0,1.545,0.314,7455000000,0.905,16883000000,9664000000,1.0,0.481,28.892,30.0,3.945,0.004,7.33
LSI,Life Storage Inc,BBB,0,76430000,258699000,5.55,218609000,7491000,4232964000.0,17458000.0,13520000.0,103942000.0,2073763000.0,2132894000.0,1958122000.0,335129000,442259000,5052008157.0,6953277157.0,0.124,0.063,2117000,0.056,379575000,329818000,0.66,0.45,15.722,21.0,0.972,0.037,0.045
GME,GameStop Corp,B-,1,38500000,-470900000,-5.38,-404500000,-1127000000,2819700000.0,499400000.0,141900000.0,380800000.0,2208200000.0,611500000.0,1188500000.0,-394800000,-298600000,253141567.0,1137241567.0,-0.566,-0.15,-493000000,-0.159,1908700000,-399600000,0.295,-0.073,-3.809,-3.0,3.611,0.099,-5.634
CACI,CACI International Inc,BB+,1,56059000,321480000,12.84,-262920000,35208000,5542472000.0,107236000.0,850856000.0,89961000.0,2881162000.0,2661175000.0,1714119000.0,457696000,641632000,5440725636.0,7190855636.0,0.127,0.058,446402000,0.17,2000986000,457696000,0.35,0.056,11.207,16.0,1.083,0.0,17.834
MD,MEDNAX Inc,B+,1,119381000,-1497702000,-17.94,-248928000,56022000,4145901000.0,107870000.0,434266000.0,410637000.0,2646905000.0,1498996000.0,1793135000.0,-1470207000,-1391347000,2342653675.0,4341838675.0,-0.706,-0.303,314756000,-0.462,891998000,-1136049000,0.254,-0.426,-3.121,-3.0,1.766,0.0,3.77
ICE,Intercontinental Exchange Inc,BBB+,0,285000000,1933000000,3.44,370000000,316000000,94493000000.0,2188000000.0,988000000.0,505000000.0,77129000000.0,17255000000.0,8100000000.0,2739000000,3401000000,51536422243.0,57659422243.0,0.113,0.021,2354000000,0.308,5202000000,2673000000,0.795,0.295,16.954,21.0,4.47,0.012,4.196
STX,Seagate Technology PLC,BB+,1,201000000,1004000000,3.83,-143000000,-527000000,8930000000.0,1722000000.0,1115000000.0,1808000000.0,7143000000.0,1787000000.0,4175000000.0,1233000000,1612000000,12148623476.0,14639623476.0,0.559,0.113,1130000000,0.169,2842000000,1300000000,0.27,0.096,9.082,12.0,3.997,0.054,4.313
CENX,Century Aluminum Co,B-,1,25100000,-80800000,-0.91,20800000,0,1499700000.0,39700000.0,100700000.0,130000000.0,824700000.0,675000000.0,323800000.0,-64100000,19100000,668036659.0,963836659.0,-0.115,-0.054,-41900000,-0.041,-23900000,-72100000,-0.013,-0.044,50.463,-15.0,1.222,0.0,-0.471
FIS,Fidelity National Information Services I,BBB,0,389000000,298000000,0.67,8579000000,2508000000,83806000000.0,1152000000.0,4226000000.0,6602000000.0,34350000000.0,49440000000.0,20192000000.0,787000000,3231000000,85484756422.0,104372756422.0,0.01,0.005,1582000000,0.044,3723000000,969000000,0.36,0.029,32.304,133.0,0.695,0.01,3.555
CSGS,CSG Systems International Inc,BB+,1,17748000,82770000,2.58,-7500000,17271000,1283030000.0,182657000.0,277508000.0,32704000.0,886368000.0,396662000.0,458200000.0,123471000,190593000,1705972307.0,1991020307.0,0.218,0.069,113757000,0.164,471688000,126109000,0.473,0.083,10.446,16.0,2.235,0.017,3.549
WYNN,Wynn Resorts Ltd,BB- *-,1,414030000,122985000,1.15,930952000,138969000,13871281000.0,2358292000.0,346429000.0,262437000.0,12329809000.0,1743045000.0,10563041000.0,713855000,1338733000,14908334135.0,22913975135.0,0.063,0.009,-167528000,0.037,2544046000,878305000,0.385,0.019,17.116,32.0,7.074,0.027,-1.569
AIZ,Assurant Inc,BBB,0,110600000,382600000,5.87,235500000,613100000,44291200000.0,1867100000.0,11286200000.0,6345200000.0,38609100000.0,5652800000.0,2006900000.0,660900000,786700000,7948144859.0,8205144859.0,0.065,0.008,1306400000,0.016,7432100000,696500000,0.737,0.036,10.43,12.0,6.83,0.019,21.09
NRG,NRG Energy Inc,BB+,1,413000000,4438000000,16.94,-716000000,-228000000,12531000000.0,353000000.0,1025000000.0,722000000.0,10853000000.0,1658000000.0,7550000000.0,1517000000,1890000000,10000873028.0,17458873028.0,-5.728,0.436,1185000000,0.109,2518000000,1290000000,0.256,0.452,9.237,12.0,6.546,0.003,4.523
GNW,Genworth Financial Inc,B- *-,1,239000000,343000000,0.68,-446000000,1164000000,101342000000.0,3341000000.0,17103000000.0,0.0,86710000000.0,14185000000.0,3588000000.0,777000000,777000000,2215246343.0,4603246343.0,0.025,0.003,2079000000,0.007,2356000000,953000000,0.291,0.042,5.924,6.0,6.113,0.0,4.134
THG,Hanover Insurance Group Inc/The,BBB,0,37500000,425100000,10.62,-151100000,-808300000,12490500000.0,215700000.0,1260400000.0,53400000.0,9574300000.0,2916200000.0,653400000.0,555700000,577300000,5383643412.0,5893843412.0,0.143,0.035,589600000,0.044,1098500000,559600000,0.225,0.087,10.209,11.0,3.283,0.071,14.74
AMCR,Amcor PLC,BBB,0,206900000,612200000,0.382,123000000,141000000,16442000000.0,743000000.0,1616000000.0,2171000000.0,11755000000.0,4626000000.0,6700000000.0,1006000000,1657600000,16075005313.0,22524405313.0,0.122,0.037,997400000,0.087,2535500000,994000000,0.203,0.049,13.589,22.0,2.541,0.046,0.633
RF,Regions Financial Corp,BBB+,0,0,1503000000,1.51,-4202000000,576000000,126240000000.0,4114000000.0,0.0,0.0,109945000000.0,16295000000.0,9929000000.0,1906000000,2332000000,16553206802.0,26015206802.0,0.092,0.012,2403000000,0.014,5474000000,1985000000,1.0,0.275,11.156,14.0,6.747,0.034,2.415
MOS,Mosaic Co/The,BBB-,0,182900000,-1067400000,-2.78,135600000,-338700000,19298500000.0,519100000.0,803900000.0,680400000.0,9930900000.0,9185500000.0,4614300000.0,-1109200000,-226500000,8196423768.0,12219423768.0,-0.106,-0.053,-176800000,-0.055,897300000,-1094900000,0.101,-0.12,-53.949,-11.0,1.081,0.008,-0.461
SWM,Schweitzer-Mauduit International Inc,BB-,1,36100000,85800000,2.78,-80500000,9200000,1471700000.0,103000000.0,143200000.0,66400000.0,874000000.0,597700000.0,542700000.0,137100000,194800000,1297350795.0,1774050795.0,0.149,0.058,140900000,0.112,290000000,134000000,0.284,0.084,9.107,13.0,1.462,0.042,4.597
EXPE,Expedia Group Inc,BBB-,0,173000000,565000000,3.84,831000000,1392000000,21416000000.0,4094000000.0,2524000000.0,2827000000.0,15880000000.0,3967000000.0,5470000000.0,941000000,1851000000,15668001454.0,16786001454.0,0.136,0.026,1607000000,0.906,9904000000,903000000,0.821,0.047,9.069,18.0,4.003,0.012,10.918
DISCA,Discovery Inc,BBB-,0,677000000,2069000000,2.9,-1460000000,566000000,33735000000.0,1552000000.0,2633000000.0,463000000.0,21769000000.0,9891000000.0,15419000000.0,2827000000,4174000000,17198858347.0,31753858347.0,0.219,0.062,3110000000,0.149,7325000000,3009000000,0.657,0.186,7.608,11.0,2.201,0.0,5.879
LDOS,Leidos Holdings Inc,BBB-,0,133000000,667000000,4.66,-80000000,0,9367000000.0,668000000.0,1734000000.0,1837000000.0,5950000000.0,3413000000.0,3312000000.0,996000000,1230000000,14082769411.0,16758769411.0,0.2,0.071,967000000,0.235,1548000000,894000000,0.14,0.06,13.625,17.0,1.743,0.013,6.831
